2024.11.10 22:10:48 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:10:49 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:10:49 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:10:50 INFO  [success] Generated .bloop\lab1-build.json
2024.11.10 22:10:50 INFO  [success] Total time: 8 s, completed 10 нояб. 2024 г., 22:10:50
2024.11.10 22:10:50 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:10:50 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:10:51 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:10:53 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:10:53 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:10:55 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:10:55 INFO  [info] loading settings for project lab1 from build.sbt ...
2024.11.10 22:10:55 INFO  [info] set current project to hello-world (in build file:/C:/Users/epobi/Desktop/Predmeti/Fp/lab1/)
2024.11.10 22:10:59 INFO  [success] Generated .bloop\lab1.json
2024.11.10 22:10:59 INFO  [success] Generated .bloop\lab1-test.json
2024.11.10 22:10:59 INFO  [success] Total time: 3 s, completed 10 нояб. 2024 г., 22:10:59
2024.11.10 22:10:59 INFO  time: ran 'sbt bloopInstall' in 47s
2024.11.10 22:10:59 INFO  Attempting to connect to the build server...
2024.11.10 22:10:59 INFO  Found a Bloop server running
2024.11.10 22:10:59 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:11:00 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:11:02 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:11:02 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:11:02 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:11:02 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
